supplier,sku_adquify,sku_supplier,name,price,stock_status,category,dimensions,materials,images,description,url,source
,DIS-95647,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD3.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD_ABIERTA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SH_pictograma-medidas.jpg,,,api
,DIS-95645,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD3.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD_ABIERTA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SH_pictograma-medidas.jpg,,,api
,DIS-95643,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD3_edi-camel.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD_ABIERTA_edi-camel.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SHD2_edi-camel.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/CUPRA_SH_pictograma-medidas.jpg,,,api
,DIS-95612,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON_ARCON-ABIERTO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON_frontal.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON-CAMA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON-CAMA_ARCON-ABIERTO2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON-CAMA_ARCON-ABIERTO1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATONSH-MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/PATON_cama-medidas.jpg,,,api
,DIS-95231,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/CONDAL_PWL_beig_levantada.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/CONDAL_PWL_beig_frontal.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/CONDAL_pictograma-medidas.jpg,,,api
,DIS-95229,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_beig_frontal.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_cama2_beig.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_cama4_beig.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/103_05.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_CAMA1_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_CAMA_medidas_CORREGIDO.jpg,,,api
,DIS-95228,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_cama.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_cama3.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_cama2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_CAMA1_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/BILBAO_CAMA_medidas_CORREGIDO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/103_32.jpg,,,api
,DIS-92089,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN_1P-1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN_1P_cama1-1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN_1P_cama2-1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN_1P_cama4.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN1P_FOTO-MEDIDAS_1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/10/IZAN1P_FOTO-MEDIDAS_2.jpg,,,api
,DIS-85990,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA_pLata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85989,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85988,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85987,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85986,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85985,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_CEMENTO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85984,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85983,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85982,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85981,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85980,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_DERECHA_pLata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85979,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85978,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_DERECHA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85977,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_DERECHA_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85976,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_abierto_DERECHA_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85975,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_AMBIENTE.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_CEMENTO.jpg,,,api
,DIS-85974,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85973,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85972,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85971,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_cerrado_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/09/RIO_medidas.jpeg,,,api
,DIS-85230,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/DINAMARCA_SILLA_negro-1.jpg,,,api
,DIS-82124,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82123,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82122,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82121,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82120,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82119,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_CEMENTO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82118,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82117,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82116,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82115,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82114,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82113,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82112,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82111,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82110,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82109,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_CEMENTO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82108,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82107,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82106,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-82105,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_cerrada_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/FRANCA_abierta_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/08/FRANCA_medidas.jpeg,,,api
,DIS-76923,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_IZD_cairo_perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76922,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_IZD_cairo_beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76921,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_DCH_cairo_perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76919,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_DCH_cairo_beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76917,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBENSH_IZQUIERDA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_ANTRACITA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76915,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBENSH_DERECHA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_ANTRACITA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENSH_medidas.jpg,,,api
,DIS-76913,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_3P3ASIENTOS_cairo-perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/03/RUBEN_3P3A_MEDIDAS.jpg,,,api
,DIS-76912,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_3P3ASIENTOS_patas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/03/RUBEN_3P3A_MEDIDAS.jpg,,,api
,DIS-76911,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_3P3ASIENTOS_cairo-beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/03/RUBEN_3P3A_MEDIDAS.jpg,,,api
,DIS-76904,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_3P_CAIRO_perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_3P_MEDIDAS.jpg,,,api
,DIS-76903,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_3P_CAIRO_beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_3P_MEDIDAS.jpg,,,api
,DIS-76902,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_2P_CAIRO_perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_2P_MEDIDAS.jpg,,,api
,DIS-76901,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBEN_2P_CAIRO_beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_2P_MEDIDAS.jpg,,,api
,DIS-76899,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBENPOUF_patas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_POUF_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/EDI_ANTRACITA_muestra.jpg,,,api
,DIS-76898,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENPOUF_cairo_perla.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_POUF_MEDIDAS.jpg,,,api
,DIS-76897,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBENPOUF_patas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_POUF_MEDIDAS.jpg,,,api
,DIS-76894,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/07/RUBENPOUF_cairo_beigoscuro.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/RUBEN_POUF_MEDIDAS.jpg,,,api
